scaffold,start,end,mid,sites,sitesUsed,D,fd,fdM
chr21,14780001,14800000,14790011,19251,129,0.0426,0.0771,0.0427
chr21,14800001,14820000,14810008,19818,142,-0.2509,nan,-0.1976
chr21,14820001,14840000,14829826,19307,76,0.0513,0.1087,0.0576
chr21,14840001,14860000,14849988,19912,67,-0.0048,nan,-0.0055
chr21,14860001,14880000,14869353,16931,75,0.1778,0.2875,0.1811
chr21,14880001,14900000,14890000,19590,84,0.2236,0.3837,0.2373
chr21,14900001,14920000,14910407,18317,128,-0.0517,nan,-0.0364
chr21,14920001,14940000,14929683,18450,87,-0.1688,nan,-0.1054
chr21,14940001,14960000,14949904,19194,116,0.1264,0.188,0.1172
chr21,14960001,14980000,14970041,18912,108,-0.0916,nan,-0.0913
chr21,14980001,15000000,14990106,19408,112,0.0155,0.0389,0.0145
chr21,15000001,15020000,15010080,19478,127,-0.3225,nan,-0.271
chr21,15020001,15040000,15029908,18736,119,0.1058,0.1681,0.0846
chr21,15040001,15060000,15049955,19486,98,-0.6626,nan,-0.4353
chr21,15060001,15080000,15070065,19399,101,-0.0041,nan,-0.002
chr21,15080001,15100000,15090026,19645,112,0.0408,0.0523,0.0264
chr21,15100001,15120000,15110137,19032,119,-0.065,nan,-0.0452
chr21,15120001,15140000,15129634,18494,99,0.1793,0.3188,0.1429
chr21,15140001,15160000,15149590,16808,92,0.2819,0.348,0.1611
chr21,15160001,15180000,15169949,18956,129,0.2709,0.3331,0.2244
chr21,15180001,15200000,15189506,18189,90,-0.4001,nan,-0.2785
chr21,15200001,15220000,15209998,19766,146,-0.0845,nan,-0.0734
chr21,15220001,15240000,15225633,7872,46,0.188,0.3725,0.1606
chr21,15240001,15260000,15252058,15794,93,-0.0028,nan,-0.0025
chr21,15260001,15280000,15269959,19594,108,0.0924,0.0641,0.0408
chr21,15280001,15300000,15293883,7757,47,0.1153,0.0466,0.0394
chr21,15300001,15320000,15310035,19837,108,-0.1655,nan,-0.1074
chr21,15320001,15340000,15329973,19383,111,-0.174,nan,-0.1717
chr21,15340001,15360000,15351922,13498,57,0.0571,0.0836,0.0479
chr21,15360001,15380000,15370009,19740,145,0.1231,0.1789,0.0926
chr21,15380001,15400000,15389833,17579,54,-0.0793,nan,-0.0558
chr21,15400001,15420000,15410035,19322,105,-0.0038,nan,-0.0028
chr21,15420001,15440000,15429976,19466,90,0.3786,0.3862,0.2818
chr21,15440001,15460000,15450024,19516,91,0.2914,0.3812,0.2606
chr21,15460001,15480000,15469656,15197,100,0.0536,0.0814,0.0487
chr21,15480001,15500000,15489719,18764,114,-0.0885,nan,-0.0848
chr21,15500001,15520000,15509774,18218,123,0.0735,0.1421,0.0627
chr21,15520001,15540000,15529125,17547,126,-0.1503,nan,-0.1012
chr21,15540001,15560000,15549917,18213,89,0.1315,0.1393,0.0817
chr21,15560001,15580000,15569983,19470,117,-0.4187,nan,-0.3559
chr21,15580001,15600000,15589915,18458,90,0.0036,0.0104,0.0047
chr21,15600001,15620000,15610038,19558,123,-0.2498,nan,-0.2458
chr21,15620001,15640000,15630157,19187,103,0.2448,0.224,0.0747
chr21,15640001,15660000,15652042,13076,55,-0.2985,nan,-0.1463
chr21,15660001,15680000,15668305,16267,99,0.3309,0.1759,0.1543
chr21,15680001,15700000,15690923,17235,100,0.1126,0.2943,0.2012
chr21,15700001,15720000,15710008,19418,119,0.1491,0.2072,0.1316
chr21,15720001,15740000,15730028,19202,104,-0.3661,nan,-0.2173
chr21,15740001,15760000,15750151,19022,88,0.0236,0.0543,0.0266
chr21,15760001,15780000,15768226,14279,112,-0.1048,nan,-0.0649
chr21,15780001,15800000,15789940,17205,142,0.2452,0.3049,0.1895
chr21,15800001,15820000,15810379,18652,124,0.0112,0.0201,0.0105
chr21,15820001,15840000,15830009,19566,118,-0.0676,nan,-0.1087
chr21,15840001,15860000,15849906,18495,100,0.0111,0.0177,0.0075
chr21,15860001,15880000,15870158,17342,95,-0.062,nan,-0.0312
chr21,15880001,15900000,15890285,18341,93,-0.1534,nan,-0.1023
chr21,15900001,15920000,15909641,17983,121,-0.1376,nan,-0.0981
chr21,15920001,15940000,15930223,19304,105,0.1599,0.2874,0.1341
chr21,15940001,15960000,15949981,19399,99,-0.0731,nan,-0.0493
chr21,15960001,15980000,15969935,19554,104,0.2587,0.2453,0.1839
chr21,15980001,16000000,15990649,17694,95,-0.0829,nan,-0.0481
chr21,16000001,16020000,16009457,18254,115,0.0373,0.0697,0.024
chr21,16020001,16040000,16029985,19632,122,-0.1014,nan,-0.0834
chr21,16040001,16060000,16049774,17316,103,0.392,0.4529,0.2903
chr21,16060001,16080000,16070134,17077,103,0.2125,0.1828,0.1567
chr21,16080001,16100000,16090006,17092,64,-0.1318,nan,-0.0727
chr21,16100001,16120000,16110029,19520,106,-0.0293,nan,-0.0336
chr21,16120001,16140000,16130190,16805,54,-0.1521,nan,-0.1153
chr21,16140001,16160000,16149900,17597,165,0.0997,0.1607,0.066
chr21,16160001,16180000,16170388,18557,133,0.1377,0.164,0.0797
chr21,16180001,16200000,16187969,15602,74,-0.1709,nan,-0.1275
chr21,16200001,16220000,16212732,14079,84,-0.1091,nan,-0.0871
chr21,16220001,16240000,16229707,17967,104,0.1098,0.1361,0.0767
chr21,16240001,16260000,16249949,19128,83,0.4089,0.434,0.2919
chr21,16260001,16280000,16269741,18367,97,0.0373,0.071,0.0364
chr21,16280001,16300000,16290216,18620,128,0.1612,0.2316,0.1047
chr21,16300001,16320000,16311486,14997,139,0.0567,0.0881,0.0528
chr21,16320001,16340000,16330151,18744,88,-0.0039,nan,-0.0032
chr21,16340001,16360000,16349891,18279,100,0.0777,0.1123,0.0729
chr21,16360001,16380000,16370062,19661,156,0.2054,0.2673,0.1739
chr21,16380001,16400000,16390089,16809,124,-0.0228,nan,-0.0141
chr21,16400001,16420000,16410879,16196,116,0.051,0.0727,0.0409
chr21,16420001,16440000,16429176,16039,209,-0.0383,nan,-0.0387
chr21,16440001,16460000,16449910,17812,118,-0.0717,nan,-0.0612
chr21,16460001,16480000,16469984,18091,165,0.1102,0.1756,0.1071
chr21,16480001,16500000,16490064,19350,112,-0.2432,nan,-0.269
chr21,16500001,16520000,16510205,18199,125,0.1548,0.1305,0.0923
chr21,16520001,16540000,16530046,19180,89,0.1641,0.2519,0.1289
chr21,16540001,16560000,16549435,16574,86,0.0871,0.0941,0.0598
chr21,16560001,16580000,16570729,17695,82,-0.0103,nan,-0.0088
chr21,16580001,16600000,16589923,19361,107,-0.3901,nan,-0.309
chr21,16600001,16620000,16610002,19194,80,0.2849,0.3583,0.2173
chr21,16620001,16640000,16630106,19076,91,-0.0747,nan,-0.0556
chr21,16640001,16660000,16649943,19333,129,0.1299,0.2017,0.1397
chr21,16660001,16680000,16670080,19635,63,0.1409,0.2466,0.1232
chr21,16680001,16700000,16689954,19495,87,-0.0997,nan,-0.0895
chr21,16700001,16720000,16709928,19398,155,-0.0342,nan,-0.0302
chr21,16720001,16740000,16729555,16215,154,0.075,0.1507,0.0733
chr21,16740001,16760000,16750154,19306,97,0.1139,0.1669,0.107
chr21,16760001,16780000,16769915,19367,54,0.2068,0.2608,0.155
chr21,16780001,16800000,16789829,19370,68,-0.0248,nan,-0.0267
chr21,16800001,16820000,16809763,19285,75,0.155,0.2308,0.1005
chr21,16820001,16840000,16829991,19647,78,0.0811,0.1348,0.0715
chr21,16840001,16860000,16849984,19592,96,0.0839,0.0934,0.0645
chr21,16860001,16880000,16870040,19577,87,-0.1443,nan,-0.1147
chr21,16880001,16900000,16887461,6500,27,-0.6076,nan,-0.4765
chr21,16900001,16920000,16909222,16408,83,-0.0326,nan,-0.0227
chr21,16920001,16940000,16929082,17394,96,-0.027,nan,-0.0198
chr21,16940001,16960000,16949848,19131,40,0.1875,0.134,0.0769
chr21,16960001,16980000,16969867,19434,59,-0.0313,nan,-0.0154
chr21,16980001,17000000,16990058,19586,87,0.2734,0.41,0.2723
chr21,17000001,17020000,17010505,18049,67,0.1762,0.2092,0.1355
chr21,17020001,17040000,17030148,17660,71,-0.1545,nan,-0.0867
chr21,17040001,17060000,17049990,19699,94,-0.1809,nan,-0.1544
chr21,17060001,17080000,17069970,19403,75,-0.2366,nan,-0.1589
chr21,17080001,17100000,17090197,18918,75,0.3835,0.4228,0.3619
chr21,17100001,17120000,17108194,13528,31,-0.4083,nan,-0.1688
chr21,17120001,17140000,17130010,19702,90,-0.0197,nan,-0.0149
chr21,17140001,17160000,17149820,18296,91,-0.0987,nan,-0.0913
chr21,17160001,17180000,17170125,18508,90,-0.2815,nan,-0.2094
chr21,17180001,17200000,17189986,19437,110,0.1696,0.1414,0.0814
chr21,17200001,17220000,17209978,19358,84,0.0068,0.0099,0.0069
chr21,17220001,17240000,17229980,19275,86,-0.0617,nan,-0.0564
chr21,17240001,17260000,17250176,18413,77,0.1442,0.197,0.1382
chr21,17260001,17280000,17270013,18988,86,-0.1057,nan,-0.0707
chr21,17280001,17300000,17290088,19596,68,0.2392,0.3575,0.1834
chr21,17300001,17320000,17310010,19864,81,0.0566,0.0857,0.0284
chr21,17320001,17340000,17329948,18840,101,0.2797,0.2367,0.16
chr21,17340001,17360000,17349955,19744,144,-0.0567,nan,-0.0455
chr21,17360001,17380000,17370042,19635,130,0.1148,0.2163,0.1229
chr21,17380001,17400000,17390088,19032,118,0.0276,0.0463,0.0216
chr21,17400001,17420000,17409831,18433,116,0.1495,0.1696,0.1425
chr21,17420001,17440000,17430287,18153,138,-0.1202,nan,-0.0902
chr21,17440001,17460000,17450056,18790,99,-0.0136,nan,-0.0098
chr21,17460001,17480000,17470085,19257,119,-0.1305,nan,-0.1295
chr21,17480001,17500000,17489612,18682,170,-0.0011,nan,-0.0013
chr21,17500001,17520000,17510056,19695,127,0.0052,0.0135,0.0053
chr21,17520001,17540000,17529997,19333,55,-0.0578,nan,-0.0956
chr21,17540001,17560000,17550009,19486,86,0.0748,0.1481,0.0987
chr21,17560001,17580000,17569863,18424,127,0.0444,0.0764,0.0462
chr21,17580001,17600000,17589429,17001,109,0.1157,0.169,0.0986
chr21,17600001,17620000,17609880,19383,115,0.0757,0.1128,0.0667
chr21,17620001,17640000,17630154,19056,67,0.2606,0.2785,0.2186
chr21,17640001,17660000,17649987,19745,100,-0.0146,nan,-0.0126
chr21,17660001,17680000,17669783,18113,87,0.6546,0.4732,0.465
chr21,17680001,17700000,17691733,13818,47,0.4841,0.5765,0.2411
chr21,17700001,17720000,17710067,18752,91,0.128,0.2968,0.1205
chr21,17720001,17740000,17730560,17960,104,-0.1223,nan,-0.0895
chr21,17740001,17760000,17749956,19542,83,0.0079,0.0126,0.0045
chr21,17760001,17780000,17769907,17761,135,-0.0511,nan,-0.0698
chr21,17780001,17800000,17789725,18745,110,-0.1169,nan,-0.0953
chr21,17800001,17820000,17810158,17262,122,-0.23,nan,-0.1915
chr21,17820001,17840000,17830891,16956,173,-0.1251,nan,-0.1086
chr21,17840001,17860000,17849996,13324,94,0.1007,0.1734,0.1174
chr21,17860001,17880000,17869901,17579,151,0.1965,0.2292,0.169
chr21,17880001,17900000,17890315,17134,175,0.0696,0.1136,0.0608
chr21,17900001,17920000,17909995,19564,134,0.019,0.0296,0.0146
chr21,17920001,17940000,17929891,19177,90,0.0906,0.1771,0.1028
chr21,17940001,17960000,17949532,15148,64,0.0627,0.0466,0.0383
chr21,17960001,17980000,17969571,18303,63,-0.0574,nan,-0.036
chr21,17980001,18000000,17990133,19216,99,-0.0793,nan,-0.0474
chr21,18000001,18020000,18009588,16161,84,-0.003,nan,-0.0042
chr21,18020001,18040000,18029984,16143,44,-0.0923,nan,-0.1009
chr21,18040001,18060000,18049779,18388,130,-0.041,nan,-0.0271
chr21,18060001,18080000,18070416,15415,155,0.0967,0.1263,0.073
chr21,18080001,18100000,18090012,19273,118,0.1526,0.2216,0.1198
chr21,18100001,18120000,18109876,19238,99,-0.1679,nan,-0.0349
chr21,18120001,18140000,18129242,17559,73,0.1708,0.3717,0.0852
chr21,18140001,18160000,18150172,18071,132,0.2744,0.1982,0.1087
chr21,18160001,18180000,18170018,19263,114,0.3601,0.5883,0.3692
chr21,18180001,18200000,18190064,17364,123,0.1594,0.2086,0.1621
chr21,18200001,18220000,18209408,16611,146,-0.0196,nan,-0.0179
chr21,18220001,18240000,18228024,14586,102,-0.1692,nan,-0.1373
chr21,18240001,18260000,18252178,15079,91,-0.0604,nan,-0.0571
chr21,18260001,18280000,18270131,19335,133,0.0645,0.1166,0.0598
chr21,18280001,18300000,18291151,13518,54,0.2348,0.3012,0.1839
chr21,18300001,18320000,18310131,19161,67,0.5425,0.5408,0.479
chr21,18320001,18340000,18330015,19614,79,-0.2345,nan,-0.1673
chr21,18340001,18360000,18350055,18912,76,0.1748,0.1434,0.0763
chr21,18360001,18380000,18371193,16489,60,-0.1385,nan,-0.0829
chr21,18380001,18400000,18389646,17963,64,0.08,0.1201,0.0754
chr21,18400001,18420000,18408905,13433,67,0.2378,0.3484,0.2445
chr21,18420001,18440000,18428837,13265,61,0.1291,0.1744,0.1451
chr21,18440001,18460000,18451638,16307,62,0.1095,0.2687,0.0976
chr21,18460001,18480000,18470057,15902,123,-0.0441,nan,-0.015
chr21,18480001,18500000,18490033,18715,99,0.3866,0.3442,0.2583
chr21,18500001,18520000,18509526,17132,80,-0.2924,nan,-0.1267
chr21,18520001,18540000,18530492,16829,64,0.285,0.1739,0.151
chr21,18540001,18560000,18553113,11756,29,0.5248,0.5841,0.5354
chr21,18560001,18580000,18569989,19493,67,0.0425,0.0554,0.0222
chr21,18580001,18600000,18589825,16946,33,0.4106,0.2474,0.236
chr21,18600001,18620000,18610005,19863,65,-0.421,nan,-0.2798
chr21,18620001,18640000,18630020,19750,70,0.1049,0.0675,0.0468
chr21,18640001,18660000,18650060,18309,62,0.0746,0.0859,0.0496
chr21,18660001,18680000,18669841,19291,65,0.2982,0.1335,0.098
chr21,18680001,18700000,18691026,7766,33,0.0539,0.2,0.023
chr21,18700001,18720000,18709990,17149,76,-0.0496,nan,-0.0269
chr21,18720001,18740000,18729998,19201,74,0.2797,0.2686,0.1538
chr21,18740001,18760000,18750282,18124,62,-0.1408,nan,-0.1225
chr21,18760001,18780000,18768189,15123,37,0.0081,0.0118,0.0068
chr21,18780001,18800000,18791055,16249,78,0.2525,0.2949,0.248
chr21,18800001,18820000,18810000,19419,82,-0.0809,nan,-0.0729
chr21,18820001,18840000,18829970,17997,90,-0.2558,nan,-0.2561
chr21,18840001,18860000,18850504,17833,122,-0.179,nan,-0.0885
chr21,18860001,18880000,18869944,18161,101,0.0285,0.0285,0.0195
chr21,18880001,18900000,18890015,19578,107,0.3162,0.3505,0.2798
chr21,18900001,18920000,18910125,19518,111,0.1106,0.2038,0.0948
chr21,18920001,18940000,18930011,19780,118,0.2895,0.4444,0.2995
chr21,18940001,18960000,18949100,17316,99,-0.1059,nan,-0.0604
chr21,18960001,18980000,18971115,17421,82,-0.4244,nan,-0.3645
chr21,18980001,19000000,18990667,16647,74,-0.0348,nan,-0.0459
chr21,19000001,19020000,19009992,19565,102,-0.0903,nan,-0.0757
chr21,19020001,19040000,19029836,18887,88,0.0743,0.1148,0.0724
chr21,19040001,19060000,19047139,13755,78,0.1598,0.3918,0.1643
chr21,19060001,19080000,19070707,17554,147,0.0578,0.1435,0.0657
chr21,19080001,19100000,19090037,19745,151,0.0944,0.131,0.0786
chr21,19100001,19120000,19111759,13726,126,-0.0419,nan,-0.0479
chr21,19120001,19140000,19131933,10786,79,0.0056,0.0091,0.0048
chr21,19140001,19160000,19150078,19640,195,0.0313,0.0485,0.0266
chr21,19160001,19180000,19169977,18568,129,0.0207,0.038,0.0171
chr21,19180001,19200000,19190030,19521,138,0.2163,0.2595,0.1717
chr21,19200001,19220000,19209487,16193,84,-0.1561,nan,-0.1102
chr21,19220001,19240000,19230874,17256,116,0.1844,0.2537,0.1673
chr21,19240001,19260000,19250215,18477,141,-0.0336,nan,-0.0335
chr21,19260001,19280000,19269263,17749,82,-0.1444,nan,-0.1428
chr21,19280001,19300000,19290212,18798,82,-0.0299,nan,-0.0304
chr21,19300001,19320000,19310005,19626,147,0.1179,0.214,0.1295
chr21,19320001,19340000,19329922,19545,137,0.076,0.1428,0.0754
chr21,19340001,19360000,19350143,16409,75,0.0109,0.0154,0.0093
chr21,19360001,19380000,19369823,18612,143,-0.041,nan,-0.0343
chr21,19380001,19400000,19389946,19221,111,-0.004,nan,-0.003
chr21,19400001,19420000,19409667,18024,91,0.0254,0.0303,0.0201
chr21,19420001,19440000,19430037,19487,132,-0.1599,nan,-0.148
chr21,19440001,19460000,19450318,17703,117,0.0312,0.0638,0.0303
chr21,19460001,19480000,19469931,18915,111,0.1545,0.2404,0.1571
chr21,19480001,19500000,19489952,19314,88,0.0492,0.0585,0.0365
chr21,19500001,19520000,19510108,19461,104,0.0575,0.0765,0.0443
chr21,19520001,19540000,19530023,19743,73,0.0235,0.0393,0.0247
chr21,19540001,19560000,19541087,1943,3,nan,nan,nan
chr21,19560001,19580000,19571083,17537,127,-0.0266,nan,-0.0207
chr21,19580001,19600000,19589908,19478,156,0.0917,0.1152,0.0729
chr21,19600001,19620000,19610119,19017,177,-0.0629,nan,-0.0592
chr21,19620001,19640000,19629931,19222,197,0.0114,0.02,0.0106
chr21,19640001,19660000,19649994,19456,169,0.1867,0.2573,0.1604
chr21,19660001,19680000,19670036,19066,136,0.1057,0.1893,0.0753
chr21,19680001,19700000,19689956,19561,148,0.171,0.2297,0.1543
chr21,19700001,19720000,19709571,17092,288,0.0245,0.0313,0.0194
chr21,19720001,19740000,19730019,19459,192,-0.0065,nan,-0.0069
chr21,19740001,19760000,19745646,10904,73,0.5356,0.4118,0.362
chr21,19760001,19780000,19771265,16365,111,0.09,0.1411,0.0736
chr21,19780001,19800000,19789802,18898,122,0.1496,0.1764,0.1122
chr21,19800001,19820000,19809969,19628,121,-0.0793,nan,-0.0553
chr21,19820001,19840000,19828691,14386,74,-0.1576,nan,-0.1515
chr21,19840001,19860000,19850047,19713,116,-0.2992,nan,-0.2563
chr21,19860001,19880000,19869930,19136,91,0.0431,0.0625,0.0335
chr21,19880001,19900000,19889808,17606,72,0.1401,0.1827,0.1055
chr21,19900001,19920000,19912105,10642,58,0.1056,0.1699,0.0996
chr21,19920001,19940000,19930035,19698,83,0.1647,0.2501,0.1362
chr21,19940001,19960000,19949860,18354,117,0.0053,0.0082,0.0047
chr21,19960001,19980000,19969637,18407,95,0.3786,0.2568,0.2037
chr21,19980001,20000000,19989855,19474,55,-0.0471,nan,-0.0614
chr21,20000001,20020000,20009913,19388,62,0.3865,0.3471,0.2343
chr21,20020001,20040000,20030091,19367,47,0.2694,0.3424,0.2979
chr21,20040001,20060000,20049948,19125,50,-0.2717,nan,-0.2063
chr21,20060001,20080000,20069324,18206,55,-0.0775,nan,-0.0954
chr21,20080001,20100000,20090004,19506,103,-0.1418,nan,-0.1672
chr21,20100001,20120000,20108354,14556,34,0.2112,0.5693,0.2333
chr21,20120001,20140000,20129916,19492,57,-0.0533,nan,-0.0491
chr21,20140001,20160000,20150014,19842,88,-0.1863,nan,-0.1653
chr21,20160001,20180000,20169833,17973,64,-0.3729,nan,-0.2596
chr21,20180001,20200000,20189949,19580,111,0.339,0.3936,0.2215
chr21,20200001,20220000,20210003,18882,90,0.2231,0.299,0.1645
chr21,20220001,20240000,20230014,18717,118,-0.2,nan,-0.2198
chr21,20240001,20260000,20249257,18175,119,0.3398,0.4956,0.3223
chr21,20260001,20280000,20270278,18718,99,0.3931,0.6225,0.4495
chr21,20280001,20300000,20290000,19370,88,0.1847,0.3133,0.1555
chr21,20300001,20320000,20310046,19540,80,0.3163,0.4175,0.2718
chr21,20320001,20340000,20330588,18434,105,0.3749,0.3865,0.257
chr21,20340001,20360000,20350326,18078,80,0.079,0.16,0.0663
chr21,20360001,20380000,20370444,18054,123,-0.0605,nan,-0.0509
chr21,20380001,20400000,20390060,19032,143,-0.1421,nan,-0.1819
chr21,20400001,20420000,20407515,12216,88,-0.0425,nan,-0.0321
chr21,20420001,20440000,20427585,13982,105,-0.053,nan,-0.0618
chr21,20440001,20460000,20449538,16833,100,-0.1553,nan,-0.1182
chr21,20460001,20480000,20470001,19696,141,-0.016,nan,-0.0133
chr21,20480001,20500000,20490407,18397,280,-0.301,nan,-0.1312
chr21,20500001,20520000,20511684,15479,173,0.0385,0.0479,0.0285
chr21,20520001,20540000,20530067,19485,131,0.2946,0.2991,0.2379
chr21,20540001,20560000,20549913,19431,115,0.1269,0.1887,0.1068
chr21,20560001,20580000,20569927,19301,93,-0.0257,nan,-0.0236
chr21,20580001,20600000,20590532,17574,126,-0.166,nan,-0.1363
chr21,20600001,20620000,20610476,16637,83,0.1588,0.2727,0.1903
chr21,20620001,20640000,20629583,18516,102,-0.072,nan,-0.0857
chr21,20640001,20660000,20650944,16300,131,-0.0703,nan,-0.1013
chr21,20660001,20680000,20670003,19312,132,-0.2015,nan,-0.1428
chr21,20680001,20700000,20690007,18516,161,0.0808,0.1466,0.0822
chr21,20700001,20720000,20709983,19704,126,-0.0168,nan,-0.0125
chr21,20720001,20740000,20729958,19419,77,0.2464,0.3637,0.2857
chr21,20740001,20760000,20749344,16927,103,-0.3543,nan,-0.329
chr21,20760001,20780000,20770092,19096,103,0.1063,0.1603,0.0767
chr21,20780001,20800000,20790132,19313,134,0.1252,0.1587,0.1168
chr21,20800001,20820000,20808998,17407,132,0.1614,0.2111,0.1346
chr21,20820001,20840000,20829452,18300,151,-0.2015,nan,-0.229
chr21,20840001,20860000,20850816,14006,119,0.0563,0.0745,0.0497
chr21,20860001,20880000,20871259,17302,119,0.0133,0.0181,0.0126
chr21,20880001,20900000,20890195,18653,126,-0.083,nan,-0.0685
chr21,20900001,20920000,20910036,18445,133,-0.0126,nan,-0.0125
chr21,20920001,20940000,20930429,16173,116,0.0792,0.1383,0.0738
chr21,20940001,20960000,20947440,13247,118,-0.1192,nan,-0.0918
chr21,20960001,20980000,20972128,15194,261,0.264,0.3693,0.2538
chr21,20980001,21000000,20990598,17761,121,-0.1949,nan,-0.2222
chr21,21000001,21020000,21010496,18136,77,0.2297,0.247,0.1117
chr21,21020001,21040000,21028837,16865,112,0.0998,0.1998,0.1221
chr21,21040001,21060000,21050879,17515,101,0.0576,0.0845,0.0478
chr21,21060001,21080000,21070292,19073,101,-0.0229,nan,-0.0192
chr21,21080001,21100000,21089979,19627,95,0.0051,0.0067,0.0041
chr21,21100001,21120000,21110016,19570,89,0.0899,0.1091,0.0581
chr21,21120001,21140000,21130148,18520,88,0.1726,0.2724,0.147
chr21,21140001,21160000,21149762,16656,123,-0.0748,nan,-0.0701
chr21,21160001,21180000,21169994,19466,101,-0.0539,nan,-0.0498
chr21,21180001,21200000,21189796,19088,86,0.3401,0.2897,0.258
chr21,21200001,21220000,21209968,19404,47,-0.0561,nan,-0.039
chr21,21220001,21240000,21229803,18122,96,0.0869,0.1225,0.0749
chr21,21240001,21260000,21250280,18278,94,-0.3569,nan,-0.2791
chr21,21260001,21280000,21270127,18938,124,-0.1543,nan,-0.1448
chr21,21280001,21300000,21289806,18658,133,-0.0496,nan,-0.0345
chr21,21300001,21320000,21309863,16418,49,0.2158,0.1915,0.1016
chr21,21320001,21340000,21330040,14594,42,0.479,0.313,0.2239
chr21,21340001,21360000,21350659,15194,37,0.2332,0.1877,0.1013
chr21,21360001,21380000,21369095,14264,46,0.4512,0.3322,0.2401
chr21,21380001,21400000,21390319,18670,36,0.4315,0.2937,0.2129
chr21,21400001,21420000,21410613,16669,42,0.4411,0.3515,0.3083
chr21,21420001,21440000,21430427,16873,37,0.0962,0.0619,0.0483
chr21,21440001,21460000,21450648,17171,45,-0.0864,nan,-0.0539
